,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Segmentify,https://www.linkedin.com/company/segmentify?ref=getlatka.com,https://www.crunchbase.com/organization/segmentify?ref=getlatka.com,//segmentify.com/?ref=getlatka.com, (GB),Ergin Eroglu,,
1,Realatom,https://www.linkedin.com/company/realatom.com?ref=getlatka.com,https://www.crunchbase.com/organization/realatom?ref=getlatka.com,//realatom.com/?ref=getlatka.com, (US),Yulia Yaani,,
2,Dataskrive,https://www.linkedin.com/company/dataskrive?ref=getlatka.com,https://www.crunchbase.com/organization/dataskrive?ref=getlatka.com,//dataskrive.com/?ref=getlatka.com, (US),Brad Weitz,,
3,Automationlinks,https://www.linkedin.com/company/automationlinks?ref=getlatka.com,https://www.crunchbase.com/organization/automationlinks?ref=getlatka.com,//automationlinks.com/?ref=getlatka.com, (US),Brad Smith,,
4,Lemlist,https://www.linkedin.com/company/lemlist/?ref=getlatka.com,https://www.crunchbase.com/organization/lemlist?ref=getlatka.com,//lemlist.com/?ref=getlatka.com,France,Charles Tenot,https://www.facebook.com/lemlist/?ref=getlatka.com,https://twitter.com/lemlist?ref=getlatka.com
5,Tapclicks,https://www.linkedin.com/company/tapclicks?ref=getlatka.com,https://www.crunchbase.com/organization/tapclicks?ref=getlatka.com,//tapclicks.com/?ref=getlatka.com, (US),Mitchell Jones,https://www.facebook.com/pages/Tapclicks/544839508876338?ref=getlatka.com,https://twitter.com/TapClicks?ref=getlatka.com
6,Gatherup,https://www.linkedin.com/company/gatherup?ref=getlatka.com,https://www.crunchbase.com/organization/gatherup?ref=getlatka.com,//gatherup.com/?ref=getlatka.com, (US),Aaron Weiche,,
7,Appsheet,https://www.linkedin.com/company/appsheet?ref=getlatka.com,https://www.crunchbase.com/organization/appsheet?ref=getlatka.com,//appsheet.com/?ref=getlatka.com, (US),Praveen Seshadri,https://www.facebook.com/appsheet?ref=getlatka.com,https://twitter.com/appsheet?ref=getlatka.com
8,Goboon,https://www.linkedin.com/company/boon-businesses-&-organizations/?ref=getlatka.com,https://www.crunchbase.com/organization/goboon?ref=getlatka.com,//goboon.co/?ref=getlatka.com, (US),Dakota Younger,,
9,Futurefit,https://www.linkedin.com/company/futurepeople2?ref=getlatka.com,https://www.crunchbase.com/organization/futurefit?ref=getlatka.com,//futurefit.ai/?ref=getlatka.com, (CA),Hamoon Ekhtiari,,
10,Clockit,https://www.linkedin.com/company/clock-it/?ref=getlatka.com,https://www.crunchbase.com/organization/clockit?ref=getlatka.com,//clockit.io/?ref=getlatka.com,United Arab Emirates,Basil Abbas,,
11,Srax,https://www.linkedin.com/company/srax?ref=getlatka.com,https://www.crunchbase.com/organization/srax?ref=getlatka.com,//srax.com/?ref=getlatka.com, (US),Christopher Miglino,,
12,Kronologic,https://www.linkedin.com/company/kronologic?ref=getlatka.com,https://www.crunchbase.com/organization/kronologic?ref=getlatka.com,//kronologic.ai/?ref=getlatka.com, (US),Ben Parker,,
13,Xeneta,https://www.linkedin.com/company/xeneta-as?ref=getlatka.com,https://www.crunchbase.com/organization/xeneta?ref=getlatka.com,//xeneta.com/?ref=getlatka.com,Norway,Niall van de Wouw,,
14,Kimbleapps,https://www.linkedin.com/company/kimble-applications?ref=getlatka.com,https://www.crunchbase.com/organization/kimble-applications?ref=getlatka.com,//kimbleapps.com/?ref=getlatka.com,United Kingdom,Sean Hoban,https://www.facebook.com/pages/Kimble-Applications/134483946608505?ref=getlatka.com,https://twitter.com/KimbleApps?ref=getlatka.com
15,Rippling,https://www.linkedin.com/company/rippling/?ref=getlatka.com,https://www.crunchbase.com/organization/rippling?ref=getlatka.com,//rippling.com/?ref=getlatka.com, (US),Parker Conrad,https://www.facebook.com/ripplingapp/?ref=getlatka.com,https://twitter.com/Rippling?ref=getlatka.com
16,Birdseed,https://pk.linkedin.com/company/birdseedappofficial?ref=getlatka.com,https://www.crunchbase.com/organization/birdseed?ref=getlatka.com,//birdseed.io/?ref=getlatka.com, (US),Drew Sheahan,,
17,Whatagraph,https://www.linkedin.com/company/whatagraph/?ref=getlatka.com,https://www.crunchbase.com/organization/whatagraph?ref=getlatka.com,//whatagraph.com/?ref=getlatka.com,Netherlands,Andrius Malinauskas,,
18,FunnelAI,https://www.linkedin.com/company/funnelai?ref=getlatka.com,https://www.crunchbase.com/organization/funnelai?ref=getlatka.com,//funnelai.com/?ref=getlatka.com, (US),Sridhar Kamma,,
19,Valopes,https://www.linkedin.com/company/valopes?ref=getlatka.com,https://www.crunchbase.com/organization/valopes?ref=getlatka.com,//valopes.com/?ref=getlatka.com,Chile,Octavio Torres,,
