,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Rocketreach,https://ca.linkedin.com/company/rocketreach.co?ref=getlatka.com,https://www.crunchbase.com/organization/rocketreach?ref=getlatka.com,//rocketreach.co/?ref=getlatka.com, (US),Amit Shanbhag,,
1,"Hover, Inc",https://www.linkedin.com/company/hover-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/hover-3d?ref=getlatka.com,//hover.to/?ref=getlatka.com, (US),A.J. Altman,https://www.facebook.com/hover3d/?ref=getlatka.com,https://twitter.com/HOVER3D?ref=getlatka.com
2,Talkdesk,https://www.linkedin.com/company/talkdesk/?ref=getlatka.com,https://www.crunchbase.com/organization/talkdesk?ref=getlatka.com,//talkdesk.com/?ref=getlatka.com, (US),Tiago Paiva,https://www.facebook.com/Talkdesk/?ref=getlatka.com,http://twitter.com/Talkdesk?ref=getlatka.com
3,Functionize,https://www.linkedin.com/company/functionize?ref=getlatka.com,https://www.crunchbase.com/organization/functionize?ref=getlatka.com,//functionize.com/?ref=getlatka.com, (US),Tamas Cser,,
4,Progressly,https://www.linkedin.com/company/progressly?ref=getlatka.com,https://www.crunchbase.com/organization/progressly?ref=getlatka.com,//progressly.com/?ref=getlatka.com, (US),Nick Candito,,
5,Advsol,https://www.linkedin.com/company/advanced-solutions-international-inc.?ref=getlatka.com,https://www.crunchbase.com/organization/advsol?ref=getlatka.com,//advsol.com/?ref=getlatka.com, (US),Robert Alves,,
6,Amplero,https://www.linkedin.com/company/amplero?ref=getlatka.com,https://www.crunchbase.com/organization/amplero?ref=getlatka.com,//amplero.com/?ref=getlatka.com, (US),Jamie Miller,,
7,Hireology,https://www.linkedin.com/company/hireology?ref=getlatka.com,https://www.crunchbase.com/organization/hireology?ref=getlatka.com,//hireology.com/?ref=getlatka.com, (US),Adam Robinson,,
8,Braze,https://www.linkedin.com/company/braze-?ref=getlatka.com,https://www.crunchbase.com/organization/braze?ref=getlatka.com,//braze.com/?ref=getlatka.com, (US),Bill Magnuson,https://www.facebook.com/BrazeBonds/?ref=getlatka.com,https://twitter.com/braze?ref=getlatka.com
9,Avocode,https://cz.linkedin.com/company/avocode-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/avocode?ref=getlatka.com,//avocode.com/?ref=getlatka.com,Czech Republic,Anh Vu,,
10,Ripl,https://www.linkedin.com/company/ripl-inc/?ref=getlatka.com,https://www.crunchbase.com/organization/ripl?ref=getlatka.com,//ripl.com/?ref=getlatka.com, (US),Carey DiJulio,,
11,Faraday,https://www.linkedin.com/company/faradayio?ref=getlatka.com,https://www.crunchbase.com/organization/faraday?ref=getlatka.com,//faraday.ai/?ref=getlatka.com, (US),Andy Rossmeissl,,
12,Perkville,https://www.linkedin.com/company/perkville?ref=getlatka.com,https://www.crunchbase.com/organization/perkville?ref=getlatka.com,//perkville.com/?ref=getlatka.com, (US),Sunil Saha,,
13,Rifiniti,https://www.linkedin.com/company/rifiniti-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/rifiniti?ref=getlatka.com,//rifiniti.co/?ref=getlatka.com, (US),Michael Gresty,,
14,Tettra,https://www.linkedin.com/company/tettra?ref=getlatka.com,https://www.crunchbase.com/organization/tettra?ref=getlatka.com,//tettra.com/?ref=getlatka.com, (US),Andy Cook,,https://twitter.com/tettra?ref=getlatka.com
15,Observepoint,https://www.linkedin.com/company/observepoint?ref=getlatka.com,https://www.crunchbase.com/organization/observepoint?ref=getlatka.com,//observepoint.com/?ref=getlatka.com, (US),Rob Seolas,,
16,Knotch,https://www.linkedin.com/company/knotch?ref=getlatka.com,https://www.crunchbase.com/organization/knotch?ref=getlatka.com,//knotch.com/?ref=getlatka.com, (US),Anda Gansca,,
17,Peoplegrove,https://www.linkedin.com/company/peoplegrove?ref=getlatka.com,https://www.crunchbase.com/organization/peoplegrove?ref=getlatka.com,//peoplegrove.com/?ref=getlatka.com, (US),Adam Saven,,
18,Qasymphony,https://www.linkedin.com/company/qasymphony?ref=getlatka.com,https://www.crunchbase.com/organization/qasymphony?ref=getlatka.com,//qasymphony.com/?ref=getlatka.com, (US),David Keil,,
19,OAGAnalytics,https://www.linkedin.com/company/oag-analytics?ref=getlatka.com,https://www.crunchbase.com/organization/oaganalytics?ref=getlatka.com,//oaganalytics.com/?ref=getlatka.com, (US),,,
