,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Adzerk,https://www.linkedin.com/company/adzerk?ref=getlatka.com,https://www.crunchbase.com/organization/adzerk?ref=getlatka.com,//adzerk.com/?ref=getlatka.com, (US),James Avery,,
1,Animoto,https://www.linkedin.com/company/animoto/?ref=getlatka.com,https://www.crunchbase.com/organization/animoto?ref=getlatka.com,//animoto.com/?ref=getlatka.com, (US),Brad Jefferson,https://www.facebook.com/Animoto?ref=getlatka.com,https://twitter.com/Animoto?ref=getlatka.com
2,Owler,https://www.linkedin.com/company/owler?ref=getlatka.com,https://www.crunchbase.com/organization/owler?ref=getlatka.com,//owler.com/?ref=getlatka.com, (US),Jim Fowler,,
3,Logicbay,https://www.linkedin.com/company/logicbay?ref=getlatka.com,https://www.crunchbase.com/organization/logicbay?ref=getlatka.com,//logicbay.com/?ref=getlatka.com, (US),John Panaccione,,
4,Jumio,https://www.linkedin.com/company/jumio-corporation?ref=getlatka.com,https://www.crunchbase.com/organization/jumio?ref=getlatka.com,//jumio.com/?ref=getlatka.com, (US),Jennifer Harris,https://www.facebook.com/jumiocorp/?ref=getlatka.com,https://twitter.com/jumio?ref=getlatka.com
5,Scribd,https://www.linkedin.com/company/scribd?ref=getlatka.com,https://www.crunchbase.com/organization/scribd?ref=getlatka.com,//scribd.com/?ref=getlatka.com, (US),Trip Adler,,
6,Thousandeyes,https://www.linkedin.com/company/thousandeyes?ref=getlatka.com,https://www.crunchbase.com/organization/thousandeyes?ref=getlatka.com,//thousandeyes.com/?ref=getlatka.com, (US),Mohit Lad,https://www.facebook.com/ThousandEyes/?ref=getlatka.com,https://twitter.com/thousandeyes?ref=getlatka.com
7,Centro,https://www.linkedin.com/company/centro?ref=getlatka.com,https://www.crunchbase.com/organization/centro?ref=getlatka.com,//centro.net/?ref=getlatka.com, (US),Shawn Riegsecker,https://www.facebook.com/centro.llc?ref=getlatka.com,https://twitter.com/Centro?ref=getlatka.com
8,Firstup,https://www.linkedin.com/company/firstup-io?ref=getlatka.com,https://www.crunchbase.com/organization/dynamicsignal?ref=getlatka.com,//firstup.io/?ref=getlatka.com, (US),Jim Larrison,,
9,Privy,https://www.linkedin.com/company/privy-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/privy?ref=getlatka.com,//privy.com/?ref=getlatka.com, (US),Ryan  Pinkham,https://www.facebook.com/GetPrivy/?ref=getlatka.com,https://twitter.com/privy?ref=getlatka.com
10,Wespire,https://www.linkedin.com/company/wespire?ref=getlatka.com,https://www.crunchbase.com/organization/wespire?ref=getlatka.com,//wespire.com/?ref=getlatka.com, (US),Susan Hunt,,
11,247 ai,https://www.linkedin.com/company/24-7-ai?ref=getlatka.com,https://www.crunchbase.com/organization/24-7-customer?ref=getlatka.com,//247.ai/?ref=getlatka.com, (US),PV Kannan,https://www.facebook.com/247US?ref=getlatka.com,https://twitter.com/247ai?ref=getlatka.com
12,Automatedinsights,https://www.linkedin.com/company/automated-insights-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/automatedinsights?ref=getlatka.com,//automatedinsights.com/?ref=getlatka.com, (US),Marc Ziontz,,
13,Cygilant,https://www.linkedin.com/company/cygilant?ref=getlatka.com,https://www.crunchbase.com/organization/cygilant?ref=getlatka.com,//cygilant.com/?ref=getlatka.com, (US),Vijay Bisani,,
14,Acemetrix,https://in.linkedin.com/company/ace-metrix?ref=getlatka.com,https://www.crunchbase.com/organization/acemetrix?ref=getlatka.com,//acemetrix.com/?ref=getlatka.com, (US),Peter Daboll,,
15,Expensify,https://ch.linkedin.com/company/expensify?ref=getlatka.com,https://www.crunchbase.com/organization/expensify?ref=getlatka.com,//expensify.com/?ref=getlatka.com, (US),David Barrett,,
16,Host Analytics,https://ca.linkedin.com/company/host-analytics-inc?ref=getlatka.com,https://www.crunchbase.com/organization/planful?ref=getlatka.com,//planful.com/?ref=getlatka.com, (US),Dave Kellogg,,
17,Bullhorn,https://www.linkedin.com/company/bullhorn?ref=getlatka.com,https://www.crunchbase.com/organization/bullhorn?ref=getlatka.com,//bullhorn.com/?ref=getlatka.com, (US),Art Papas,https://www.facebook.com/Bullhorn?ref=getlatka.com,https://twitter.com/bullhornreach?ref=getlatka.com
18,PLANALYTiQ,https://www.linkedin.com/company/planalytiq?ref=getlatka.com,https://www.crunchbase.com/organization/planalytiq?ref=getlatka.com,//planalytiq.com/?ref=getlatka.com, (US),Michael Welch,,
19,Inovaz,https://www.linkedin.com/company/inovaz?ref=getlatka.com,https://www.crunchbase.com/organization/inovaz?ref=getlatka.com,//inovaz.com/?ref=getlatka.com, (GB),Rodrigo Martinez,,
