,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Clearvoice,https://www.linkedin.com/company/clearvoice?ref=getlatka.com,https://www.crunchbase.com/organization/clearvoice?ref=getlatka.com,//clearvoice.com/?ref=getlatka.com, (US),Jay Swansson,,
1,Socedo,https://ca.linkedin.com/company/socedo?ref=getlatka.com,https://www.crunchbase.com/organization/socedo?ref=getlatka.com,//socedo.com/?ref=getlatka.com, (US),Aseem Badshah,https://www.facebook.com/Socedo/?ref=getlatka.com,https://twitter.com/SocedoApp?ref=getlatka.com
2,Yello,https://www.linkedin.com/company/yello.co?ref=getlatka.com,https://www.crunchbase.com/organization/yello?ref=getlatka.com,//yello.co/?ref=getlatka.com, (US),Jason Weingarten,,
3,Quizlet,https://www.linkedin.com/company/quizlet?ref=getlatka.com,https://www.crunchbase.com/organization/quizlet?ref=getlatka.com,//quizlet.com/?ref=getlatka.com, (US),,https://www.facebook.com/quizlet/?ref=getlatka.com,https://twitter.com/quizlet?ref=getlatka.com
4,Rocketrip,https://www.linkedin.com/company/rocketrip?ref=getlatka.com,https://www.crunchbase.com/organization/rocketrip?ref=getlatka.com,//rocketrip.com/?ref=getlatka.com, (US),Dan Ruch,https://www.facebook.com/pages/Rocketrip/446381518793392?ref=getlatka.com,https://twitter.com/Rocketrip?ref=getlatka.com
5,Greenhouse,https://www.linkedin.com/company/greenhouse-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/greenhouse-software?ref=getlatka.com,//greenhouse.io/?ref=getlatka.com, (US),Daniel Chait,https://www.facebook.com/greenhouse.io/?ref=getlatka.com,https://twitter.com/Greenhouse?ref=getlatka.com
6,Screenmeet,https://www.linkedin.com/company/screenmeet?ref=getlatka.com,https://www.crunchbase.com/organization/screenmeet?ref=getlatka.com,//screenmeet.com/?ref=getlatka.com, (US),Ben Lilienthal,,
7,Teamsnap,https://www.linkedin.com/company/teamsnap?ref=getlatka.com,https://www.crunchbase.com/organization/teamsnap?ref=getlatka.com,//teamsnap.com/?ref=getlatka.com, (US),Dave DuPont,https://www.facebook.com/TeamSnap?ref=getlatka.com,https://twitter.com/teamsnap?ref=getlatka.com
8,Mediafly,https://www.linkedin.com/company/1468444/?ref=getlatka.com,,//mediafly.com/?ref=getlatka.com, (US),Carson Conant,,
9,Stratifyd,https://www.linkedin.com/company/stratifyd?ref=getlatka.com,https://www.crunchbase.com/organization/stratifyd?ref=getlatka.com,//stratifyd.com/?ref=getlatka.com, (US),Derek Wang,,
10,Ryver,https://www.linkedin.com/company/ryver-inc?ref=getlatka.com,https://www.crunchbase.com/organization/ryver?ref=getlatka.com,//ryver.com/?ref=getlatka.com, (US),Pat Sullivan,https://www.facebook.com/ryverapp?ref=getlatka.com,https://twitter.com/ryverapp?ref=getlatka.com
11,6Sense,https://www.linkedin.com/company/6sense?ref=getlatka.com,https://www.crunchbase.com/organization/6sense?ref=getlatka.com,//6sense.com/?ref=getlatka.com, (US),Jason Zintak,https://www.facebook.com/6senseinc/?ref=getlatka.com,https://twitter.com/6senseInc?ref=getlatka.com
12,Cloudcheckr,https://www.linkedin.com/company/cloudcheckr?ref=getlatka.com,https://www.crunchbase.com/organization/cloudcheckr?ref=getlatka.com,//cloudcheckr.com/?ref=getlatka.com, (US),Aaron Newman,,
13,PactSafe,https://www.linkedin.com/company/pactsafe-com?ref=getlatka.com,https://www.crunchbase.com/organization/pactsafe?ref=getlatka.com,//pactsafe.com/?ref=getlatka.com, (US),Brian Powers,,
14,Lob,https://www.linkedin.com/company/lob?ref=getlatka.com,,//lob.com/?ref=getlatka.com, (US),Leore Avidar,,
15,Pandadoc,https://www.linkedin.com/company/pandadoc/?ref=getlatka.com,https://www.crunchbase.com/organization/pandadoc?ref=getlatka.com,//pandadoc.com/?ref=getlatka.com, (US),Mikita Mikado,https://www.facebook.com/PandaDoc?ref=getlatka.com,
16,Ping Identity,https://www.linkedin.com/company/21870/?ref=getlatka.com,,//pingidentity.com/?ref=getlatka.com, (US),Andre Durand,,
17,Signix,https://fr.linkedin.com/company/signix?ref=getlatka.com,https://www.crunchbase.com/organization/signix?ref=getlatka.com,//signix.com/?ref=getlatka.com, (US),Jay Jumper,,
18,Coschedule,https://www.linkedin.com/company/coschedule?ref=getlatka.com,https://www.crunchbase.com/organization/coschedule?ref=getlatka.com,//coschedule.com/?ref=getlatka.com, (US),Garrett Moon,https://www.facebook.com/coschedule?ref=getlatka.com,https://twitter.com/CoSchedule?ref=getlatka.com
19,Appdirect,https://in.linkedin.com/company/appdirect?ref=getlatka.com,https://www.crunchbase.com/organization/appdirect?ref=getlatka.com,//appdirect.com/?ref=getlatka.com, (US),Nicolas Desmarais,https://www.facebook.com/AppDirect?ref=getlatka.com,https://twitter.com/AppDirect?ref=getlatka.com
