,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Marketmuse,https://www.linkedin.com/company/marketmuse?ref=getlatka.com,https://www.crunchbase.com/organization/marketmuse?ref=getlatka.com,//marketmuse.com/?ref=getlatka.com, (US),Charles Frydenborg,,
1,Shift,https://www.linkedin.com/company/shift-technologies-inc?ref=getlatka.com,https://www.crunchbase.com/organization/shift?ref=getlatka.com,//shift.com/?ref=getlatka.com, (US),George Arison,,
2,Mela,https://www.linkedin.com/company/mela-works/?ref=getlatka.com,https://www.crunchbase.com/organization/mela-793d/?ref=getlatka.com,//mela.work/?ref=getlatka.com,Italy,Francesco Putignano,,
3,Crispthinking,https://www.linkedin.com/company/crisp-thinking?ref=getlatka.com,https://www.crunchbase.com/organization/crispthinking?ref=getlatka.com,//crispthinking.com/?ref=getlatka.com, (GB),Adam Hildreth,,
4,Boltsoftware,https://www.linkedin.com/company/bolt-software-technology-inc-?ref=getlatka.com,,//boltsoftware.com/?ref=getlatka.com, (US),Sam Knight,,
5,Orgzit,https://www.linkedin.com/company/orgzit/?ref=getlatka.com,https://www.crunchbase.com/organization/orgzit?ref=getlatka.com,//orgzit.com/?ref=getlatka.com, (IN),Nitin Verma,,
6,Fomo,https://www.linkedin.com/company/fomo-inc./?ref=getlatka.com,https://www.crunchbase.com/organization/fomo?ref=getlatka.com,//fomo.com/?ref=getlatka.com, (US),,https://www.facebook.com/usefomo/?ref=getlatka.com,https://twitter.com/usefomo?ref=getlatka.com
7,Plannuh,https://www.linkedin.com/company/plannuh?ref=getlatka.com,https://www.crunchbase.com/organization/plannuh?ref=getlatka.com,//plannuh.com/?ref=getlatka.com, (US),Peter Mahoney,,
8,Suzy,https://www.linkedin.com/company/asksuzy?ref=getlatka.com,https://www.crunchbase.com/organization/crowdtap?ref=getlatka.com,//suzy.com/?ref=getlatka.com, (US),Matt Britton,https://www.facebook.com/MeetSuzy/?ref=getlatka.com,https://twitter.com/asksuzybiz?ref=getlatka.com
9,Shoppinpal,https://in.linkedin.com/company/shoppinpal?ref=getlatka.com,https://www.crunchbase.com/organization/shoppinpal?ref=getlatka.com,//shoppinpal.com/?ref=getlatka.com, (US),Sriram Subramanian,,
10,Selectsoftwarereviews,https://www.linkedin.com/company/select-software-reviews/?ref=getlatka.com,https://www.crunchbase.com/organization/selectsoftwarereviews?ref=getlatka.com,//selectsoftwarereviews.com/?ref=getlatka.com, (US),Phil Strazzulla,,
11,Refersion,https://www.linkedin.com/company/refersion?ref=getlatka.com,https://www.crunchbase.com/organization/refersion?ref=getlatka.com,//refersion.com/?ref=getlatka.com, (US),Shibo Xu,,
12,The Sales Huddle,https://za.linkedin.com/company/1huddle-inc?ref=getlatka.com,,//1huddle.co/?ref=getlatka.com, (US),Sam Caucci,,
13,FestivalPass,https://www.linkedin.com/company/festivalpass?ref=getlatka.com,https://www.crunchbase.com/organization/festivalpass?ref=getlatka.com,//festivalpass.com/?ref=getlatka.com, (US),Ed Vincent,,
14,SeriesCode,https://www.linkedin.com/company/seriescode/?ref=getlatka.com,https://www.crunchbase.com/organization/series-code?ref=getlatka.com,//seriescode.com/?ref=getlatka.com, (US),John Stelle,,
15,Hubstaff,https://www.linkedin.com/company/hubstaff/?ref=getlatka.com,https://www.crunchbase.com/organization/hubstaff-com?ref=getlatka.com,//hubstaff.com/?ref=getlatka.com, (US),Alex Yarotsky,https://www.facebook.com/hubstaffapps/?ref=getlatka.com,https://twitter.com/Hubstaff?ref=getlatka.com
16,Vacationtracker,https://www.linkedin.com/company/vacation-tracker?ref=getlatka.com,https://www.crunchbase.com/organization/vacation-tracker?ref=getlatka.com,//vacationtracker.io/?ref=getlatka.com, (CA),Lav Crnobrnja,,
17,Wpbuffs,https://www.linkedin.com/company/wp-buffs?ref=getlatka.com,https://www.crunchbase.com/organization/wp-buffs?ref=getlatka.com,//wpbuffs.com/?ref=getlatka.com,United States,Nick  Adams,,
18,Toofr,https://www.linkedin.com/company/18093975/?ref=getlatka.com,,//toofr.com/?ref=getlatka.com, (US),Ryan Buckley,,
19,AlgoExpert,https://www.linkedin.com/company/algoexpert?ref=getlatka.com,,//algoexpert.io/?ref=getlatka.com, (US),Clement Mihailescu,,https://twitter.com/algo_expert?ref=getlatka.com
