,name,Company linkedIn,Company Crunchbase,website url,company location,company founder,Company facebook,Company Twitter
0,Concentricmarket,https://www.linkedin.com/company/concentric-market?ref=getlatka.com,https://www.crunchbase.com/organization/concentricmarket?ref=getlatka.com,//concentricmarket.com/?ref=getlatka.com, (US),Greg Silverman,,
1,Mercatus,https://www.linkedin.com/company/mercatus-inc-?ref=getlatka.com,https://www.crunchbase.com/organization/mercatus?ref=getlatka.com,//gomercatus.com/?ref=getlatka.com, (US),Haresh Patel,,
2,Loyalistic,https://ca.linkedin.com/company/loyalistic?ref=getlatka.com,https://www.crunchbase.com/organization/loyalistic?ref=getlatka.com,//loyalistic.com/?ref=getlatka.com,Finland,Antti Pietila,,
3,Ycharts,https://www.linkedin.com/company/ycharts?ref=getlatka.com,https://www.crunchbase.com/organization/ycharts?ref=getlatka.com,//ycharts.com/?ref=getlatka.com, (US),Caleb Plett,,
4,Optifinow,https://www.linkedin.com/company/optifinow?ref=getlatka.com,https://www.crunchbase.com/organization/optifinow?ref=getlatka.com,//optifinow.com/?ref=getlatka.com, (US),John Mcgee,,
5,Referralyogi,https://www.linkedin.com/company/referralyogi?ref=getlatka.com,https://www.crunchbase.com/organization/referralyogi?ref=getlatka.com,//referralyogi.com/?ref=getlatka.com, (IN),Gandhi Gopinath,,
6,Productsup,https://www.linkedin.com/company/productsup/?ref=getlatka.com,https://www.crunchbase.com/organization/productsup?ref=getlatka.com,//productsup.com/?ref=getlatka.com,Germany,Vencent Peters,,
7,Putler,https://in.linkedin.com/company/putler?ref=getlatka.com,https://www.crunchbase.com/organization/putler?ref=getlatka.com,//putler.com/?ref=getlatka.com, (IN),Nirav Mehta,,
8,Ueni,https://www.linkedin.com/company/ueni-ltd?ref=getlatka.com,https://www.crunchbase.com/organization/ueni?ref=getlatka.com,//ueni.com/?ref=getlatka.com, (GB),Yasin Mammeri,,
9,Adjinn,https://www.linkedin.com/company/adjinn?ref=getlatka.com,https://www.crunchbase.com/organization/adjinn?ref=getlatka.com,//adjinn.com/?ref=getlatka.com,Spain,Giancarlo Giansante,,
10,Springboardretail,https://www.linkedin.com/company/springboard-retail?ref=getlatka.com,https://www.crunchbase.com/organization/springboardretail?ref=getlatka.com,//springboardretail.com/?ref=getlatka.com, (US),,,
11,Kiosked,https://www.linkedin.com/company/kiosked?ref=getlatka.com,https://www.crunchbase.com/organization/kiosked?ref=getlatka.com,//kiosked.com/?ref=getlatka.com,Finland,Antti Pasila,,
12,Yanomo,https://www.linkedin.com/company/yanomo/?ref=getlatka.com,https://www.crunchbase.com/organization/yanomo?ref=getlatka.com,//yanomo.com/?ref=getlatka.com,Netherlands,Joost Schouten,,
13,Zapable,https://www.linkedin.com/company/zapable?ref=getlatka.com,https://www.crunchbase.com/organization/zapable?ref=getlatka.com,//zapable.com/?ref=getlatka.com, (GB),Chris Fox,,
14,Stateofplace,https://www.linkedin.com/company/state-of-place?ref=getlatka.com,https://www.crunchbase.com/organization/stateofplace?ref=getlatka.com,//stateofplace.co/?ref=getlatka.com, (US),Mariela Alfonzo,,
15,Corus,https://in.linkedin.com/company/cor?ref=getlatka.com,https://www.crunchbase.com/organization/cor?ref=getlatka.com,//cor.us/?ref=getlatka.com, (US),Morgan  Stempf,,
16,Gmelius,https://www.linkedin.com/company/gmelius?ref=getlatka.com,https://www.crunchbase.com/organization/gmelius?ref=getlatka.com,//gmelius.com/?ref=getlatka.com,Switzerland,Florian Bersier,,
17,Inbenta,https://www.linkedin.com/company/inbenta?ref=getlatka.com,https://www.crunchbase.com/organization/inbenta-semantic-search?ref=getlatka.com,//inventaai.com/?ref=getlatka.com, (US),Melissa Solis,https://www.facebook.com/pages/INBENTA/59316959321?ref=getlatka.com,https://twitter.com/inbenta?ref=getlatka.com
18,Spoonshot,https://www.linkedin.com/company/spoonshot?ref=getlatka.com,https://www.crunchbase.com/organization/spoonshot?ref=getlatka.com,//spoonshot.com/?ref=getlatka.com, (CA),Kishan Vasani,,
19,Gong,https://www.linkedin.com/company/gong-io/?ref=getlatka.com,https://www.crunchbase.com/organization/gong-io?ref=getlatka.com,//gong.io/?ref=getlatka.com, (US),Laurence Hardie,https://www.facebook.com/To.GongIO/?ref=getlatka.com,http://twitter.com/Gong_io?ref=getlatka.com
